,NPI,ProviderFirstName,ProviderLastName(LegalName),ProviderOrganizationName(LegalBusinessName),EntityTypeCode,HealthcareProviderTaxonomyCode,communityId,Code,Grouping,Classification,Specialization,Definition,Notes,Display Name,Section
4456,1962644658,MIHIR,DESAI,,1.0,207XS0106X,4435,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4457,1720354343,ADAM,COCHRAN,,1.0,207XS0106X,27539,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4458,1649270380,PHILIP,COOGAN,,1.0,207XS0106X,2410,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4493,1295700110,GREGORY,RAAB,,1.0,207XS0114X,2396,207XS0114X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, adult reconstructive orthopaedic surgeons deal with reconstructive procedures such as joint arthroplasty (i.e., hip and knee), osteotomy, arthroscopy, soft-tissue reconstruction, and a variety of other adult reconstructive surgical procedures. ","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.      Separate board certification is not currently offered.",Adult Reconstructive Orthopaedic Surgery Physician,Individual
4494,1588691083,ANDREW,THOMSON,,1.0,207XS0114X,2396,207XS0114X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, adult reconstructive orthopaedic surgeons deal with reconstructive procedures such as joint arthroplasty (i.e., hip and knee), osteotomy, arthroscopy, soft-tissue reconstruction, and a variety of other adult reconstructive surgical procedures. ","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.      Separate board certification is not currently offered.",Adult Reconstructive Orthopaedic Surgery Physician,Individual
4495,1366763344,JOHN,MARTIN,,1.0,207XS0114X,2629,207XS0114X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, adult reconstructive orthopaedic surgeons deal with reconstructive procedures such as joint arthroplasty (i.e., hip and knee), osteotomy, arthroscopy, soft-tissue reconstruction, and a variety of other adult reconstructive surgical procedures. ","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.      Separate board certification is not currently offered.",Adult Reconstructive Orthopaedic Surgery Physician,Individual
4496,1619064722,ANDREW,SHINAR,,1.0,207XS0114X,4435,207XS0114X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, adult reconstructive orthopaedic surgeons deal with reconstructive procedures such as joint arthroplasty (i.e., hip and knee), osteotomy, arthroscopy, soft-tissue reconstruction, and a variety of other adult reconstructive surgical procedures. ","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.      Separate board certification is not currently offered.",Adult Reconstructive Orthopaedic Surgery Physician,Individual
4497,1255488128,GREGORY,POLKOWSKI,,1.0,207XS0114X,4435,207XS0114X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, adult reconstructive orthopaedic surgeons deal with reconstructive procedures such as joint arthroplasty (i.e., hip and knee), osteotomy, arthroscopy, soft-tissue reconstruction, and a variety of other adult reconstructive surgical procedures. ","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.      Separate board certification is not currently offered.",Adult Reconstructive Orthopaedic Surgery Physician,Individual
4498,1528050671,PHILIP,KARPOS,,1.0,207XS0114X,2410,207XS0114X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, adult reconstructive orthopaedic surgeons deal with reconstructive procedures such as joint arthroplasty (i.e., hip and knee), osteotomy, arthroscopy, soft-tissue reconstruction, and a variety of other adult reconstructive surgical procedures. ","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.      Separate board certification is not currently offered.",Adult Reconstructive Orthopaedic Surgery Physician,Individual
4499,1225323462,JUSTIN,LANGAN,,1.0,207XS0114X,2410,207XS0114X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Adult Reconstructive Orthopaedic Surgery,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, adult reconstructive orthopaedic surgeons deal with reconstructive procedures such as joint arthroplasty (i.e., hip and knee), osteotomy, arthroscopy, soft-tissue reconstruction, and a variety of other adult reconstructive surgical procedures. ","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.      Separate board certification is not currently offered.",Adult Reconstructive Orthopaedic Surgery Physician,Individual
4500,1205978152,CATHERINE,STEUART,,1.0,207QH0002X,2410,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine,"A family medicine physician with special knowledge and skills to prevent and relieve the suffering experienced by patients with life-limiting illnesses. This specialist works with an interdisciplinary hospice or palliative care team to maximize quality of life while addressing physical, psychological, social and spiritual needs of both patient and family throughout the course of the disease, through the dying process, and beyond for the family.  This specialist has expertise in the assessment of patients with advanced disease; the relief of distressing symptoms; the coordination of interdisciplinary patient and family-centered care in diverse venues; the use of specialized care systems including hospice; the management of the imminently dying patient; and legal and ethical decision making in end-of-life care.","Source: American Academy of Hospice and Palliative Medicine, www.aahpm.org [1/1/2007: new]",Hospice and Palliative Medicine (Family Medicine) Physician,Individual
